Site Name,MRBTSID,MRBTSNAME,local Ip Address,OSS Name,oss IP address
A3E0038A,1580213,NA3E0038A,11.66.5.138,TGOSS,10.247.171.11
A3E0040B,1575540,NA3E0040B,11.34.222.74,TGOSS,10.247.171.11
A3E0041B,1580214,NA3E0041B,11.34.99.10,TGOSS,10.247.171.11
A3E0042F,1581409,NA3E0042F,11.34.117.202,TGOSS,10.247.171.11
A3E0043C,1578602,NA3E0043C,11.247.10.202,TGOSS,10.247.171.11
A3E0045A,1575003,NA3E0045A,11.34.184.106,TGOSS,10.247.171.11
A3E0046A,1580215,NA3E0046A,11.34.211.202,TGOSS,10.247.171.11
A3E0047B,1588317,NA3E0047B,11.34.64.10,TGOSS,10.247.171.11
A3E0048A,1575006,NA3E0048A,11.34.91.10,TGOSS,10.247.171.11
A3E0049D,1581415,NA3E0049D,11.34.113.234,TGOSS,10.247.171.11
A3E0050A,1575009,NA3E0050A,11.34.24.170,TGOSS,10.247.171.11
A3E0051A,1576772,NA3E0051A,11.34.49.170,TGOSS,10.247.171.11
A3E0052A,1575012,NA3E0052A,11.34.55.234,TGOSS,10.247.171.11
A3E0053A,1579838,NA3E0053A,11.247.77.10,TGOSS,10.247.171.11
A3E0054A,1579839,NA3E0054A,11.34.112.234,TGOSS,10.247.171.11
A3E0055C,1576777,NA3E0055C,11.34.203.74,TGOSS,10.247.171.11
A3E0058A,1576780,NA3E0058A,11.34.72.202,TGOSS,10.247.171.11
A3E0061A,1581421,NA3E0061A,11.34.144.138,TGOSS,10.247.171.11
A3E0063A,1575611,NA3E0063A,11.247.18.138,TGOSS,10.247.171.11
A3E0064B,1579841,NA3E0064B,11.247.51.170,TGOSS,10.247.171.11
A3E0065A,1574390,NA3E0065A,11.247.37.234,TGOSS,10.247.171.11
A3E0066B,1581424,NA3E0066B,11.247.241.74,TGOSS,10.247.171.11
A3E0067C,1575543,NA3E0067C,11.34.219.74,TGOSS,10.247.171.11
A3E0068D,1581427,NA3E0068D,11.247.179.234,TGOSS,10.247.171.11
A3E0069A,1579713,NA3E0069A,11.247.65.170,TGOSS,10.247.171.11
A3E0070D,1575546,NA3E0070D,11.247.55.106,TGOSS,10.247.171.11
A3E0071C,1587538,NA3E0071C,11.34.73.10,TGOSS,10.247.171.11
A3E0074A,1579716,NA3E0074A,11.34.243.202,TGOSS,10.247.171.11
A3E0075A,1575032,NA3E0075A,11.34.15.234,TGOSS,10.247.171.11
A3E0076A,1574391,NA3E0076A,11.34.78.202,TGOSS,10.247.171.11
A3E0077A,1581436,NA3E0077A,11.34.128.106,TGOSS,10.247.171.11
A3E0078C,1579719,NA3E0078C,11.34.112.10,TGOSS,10.247.171.11
A3E0079C,1588473,NA3E0079C,11.34.76.234,TGOSS,10.247.171.11
A3E0080B,1581439,NA3E0080B,11.34.96.202,TGOSS,10.247.171.11
A3E0081A,1581442,NA3E0081A,11.34.91.42,TGOSS,10.247.171.11
A3E0082A,1573892,NA3E0082A,11.247.177.138,TGOSS,10.247.171.11
A3E0083A,1581445,NA3E0083A,11.34.244.42,TGOSS,10.247.171.11
A3E0085B,1581451,NA3E0085B,11.34.67.202,TGOSS,10.247.171.11
A3E0086A,1576783,NA3E0086A,11.34.29.138,TGOSS,10.247.171.11
A3E0087A,1575018,NA3E0087A,11.34.7.202,TGOSS,10.247.171.11
A3E0088A,1575549,NA3E0088A,11.247.206.74,TGOSS,10.247.171.11
A3E0090A,1575552,NA3E0090A,11.247.27.74,TGOSS,10.247.171.11
A3E0091G,1578605,NA3E0091G,11.34.99.74,TGOSS,10.247.171.11
A3E0093A,1575555,NA3E0093A,11.34.246.10,TGOSS,10.247.171.11
A3E0094B,1585753,NA3E0094B,11.34.69.170,TGOSS,10.247.171.11
A3E0095A,1575021,NA3E0095A,11.34.220.106,TGOSS,10.247.171.11
A3E0096A,1575558,NA3E0096A,11.247.51.106,TGOSS,10.247.171.11
A3E0099A,1581457,NA3E0099A,11.34.116.204,TGOSS,10.247.171.11
A3E0100F,1579722,NA3E0100F,11.34.118.202,TGOSS,10.247.171.11
A3E0101C,1581460,NA3E0101C,11.34.224.138,TGOSS,10.247.171.11
A3E0103A,1587544,NA3E0103A,11.34.47.202,TGOSS,10.247.171.11
A3E0104A,1581463,NA3E0104A,11.34.55.74,TGOSS,10.247.171.11
A3E0105A,1575024,NA3E0105A,11.247.124.234,TGOSS,10.247.171.11
A3E0106A,1576786,NA3E0106A,11.34.211.234,TGOSS,10.247.171.11
A3E0107F,1581466,NA3E0107F,11.34.97.170,TGOSS,10.247.171.11
A3E0108B,1581469,NA3E0108B,11.247.186.202,TGOSS,10.247.171.11
A3E0109B,1573895,NA3E0109B,11.247.246.202,TGOSS,10.247.171.11
A3E0110B,1574396,NA3E0110B,11.34.54.234,TGOSS,10.247.171.11
A3E0111A,1575564,NA3E0111A,11.247.13.234,TGOSS,10.247.171.11
A3E0112A,1581472,NA3E0112A,11.34.239.138,TGOSS,10.247.171.11
A3E0114B,1581478,NA3E0114B,11.34.139.10,TGOSS,10.247.171.11
A3E0115G,1575569,NA3E0115G,11.247.12.42,TGOSS,10.247.171.11
A3E0116A,1576789,NA3E0116A,11.247.26.10,TGOSS,10.247.171.11
A3E0117F,1574597,NA3E0117F,11.34.224.234,TGOSS,10.247.171.11
A3E0118A,1574600,NA3E0118A,11.34.244.234,TGOSS,10.247.171.11
A3E0119D,1581481,NA3E0119D,11.34.52.106,TGOSS,10.247.171.11
A3E0120A,1574596,NA3E0120A,11.247.215.106,TGOSS,10.247.171.11
A3E0121B,1579725,NA3E0121B,11.247.213.202,TGOSS,10.247.171.11
A3E0122A,1581484,NA3E0122A,11.34.56.170,TGOSS,10.247.171.11
A3E0123A,1574464,NA3E0123A,11.34.166.202,TGOSS,10.247.171.11
A3E0124A,1579728,NA3E0124A,11.34.111.202,TGOSS,10.247.171.11
A3E0125A,1575572,NA3E0125A,11.247.140.138,TGOSS,10.247.171.11
A3E0127A,1581490,NA3E0127A,11.34.12.42,TGOSS,10.247.171.11
A3E0129B,1575578,NA3E0129B,11.247.28.170,TGOSS,10.247.171.11
A3E0131B,1574604,NA3E0131B,11.247.125.10,TGOSS,10.247.171.11
A3E0132D,1581496,NA3E0132D,11.247.24.170,TGOSS,10.247.171.11
A3E0133A,1573898,NA3E0133A,11.34.61.138,TGOSS,10.247.171.11
A3E0134A,1588319,NA3E0134A,11.247.187.10,TGOSS,10.247.171.11
A3E0135A,1581499,NA3E0135A,11.34.247.106,TGOSS,10.247.171.11
A3E0137B,1581502,NA3E0137B,11.247.25.10,TGOSS,10.247.171.11
A3E0138E,1593694,NA3E0138E,11.34.62.202,TGOSS,10.247.171.11
A3E0139B,1575581,NA3E0139B,11.247.73.202,TGOSS,10.247.171.11
A3E0140A,1579731,NA3E0140A,11.34.220.74,TGOSS,10.247.171.11
A3E0141D,1574622,NA3E0141D,11.34.200.234,TGOSS,10.247.171.11
A3E0143B,1575584,NA3E0143B,11.247.61.234,TGOSS,10.247.171.11
A3E0148A,1581511,NA3E0148A,11.34.22.202,TGOSS,10.247.171.11
A3E0149B,1574639,NA3E0149B,11.34.203.42,TGOSS,10.247.171.11
A3E0151A,1576795,NA3E0151A,11.247.240.106,TGOSS,10.247.171.11
A3E0152A,1575587,NA3E0152A,11.247.32.170,TGOSS,10.247.171.11
A3E0153A,1580893,NA3E0153A,11.34.37.42,TGOSS,10.247.171.11
A3E0155B,1574624,NA3E0155B,11.34.246.170,TGOSS,10.247.171.11
A3E0156A,1575590,NA3E0156A,11.34.56.202,TGOSS,10.247.171.11
A3E0160A,1574629,NA3E0160A,11.34.222.138,TGOSS,10.247.171.11
A3E0161C,1581517,NA3E0161C,11.247.93.170,TGOSS,10.247.171.11
A3E0162A,1576847,NA3E0162A,11.34.198.106,TGOSS,10.247.171.11
A3E0167A,1574634,NA3E0167A,11.247.244.74,TGOSS,10.247.171.11
A3E0168F,1581520,NA3E0168F,11.34.214.42,TGOSS,10.247.171.11
A3E0169B,1581523,NA3E0169B,11.34.59.138,TGOSS,10.247.171.11
A3E0172A,1581532,NA3E0172A,11.34.71.202,TGOSS,10.247.171.11
A3E0174A,1579740,NA3E0174A,11.34.138.234,TGOSS,10.247.171.11
A3E0176B,1581538,NA3E0176B,11.34.216.138,TGOSS,10.247.171.11
A3E0177A,1581541,NA3E0177A,11.34.139.234,TGOSS,10.247.171.11
A3E0181B,1581544,NA3E0181B,11.247.118.138,TGOSS,10.247.171.11
A3E0198A,1581556,NA3E0198A,11.247.4.10,TGOSS,10.247.171.11
A3E0199A,1588311,NA3E0199A,11.66.104.106,TGOSS,10.247.171.11
A3E0204B,1587900,NA3E0204B,11.66.29.234,TGOSS,10.247.171.11
A3E0205B,1587901,NA3E0205B,11.66.23.106,TGOSS,10.247.171.11
A3E0206A,1579742,NA3E0206A,11.66.9.170,TGOSS,10.247.171.11
A3E0209C,1581562,NA3E0209C,11.66.248.42,TGOSS,10.247.171.11
A3E0211A,1576803,NA3E0211A,11.66.247.42,TGOSS,10.247.171.11
A3E0212B,1585754,NA3E0212B,11.66.4.10,TGOSS,10.247.171.11
A3E0213B,1591401,NA3E0213B,11.66.241.170,TGOSS,10.247.171.11
A3E0220A,1581565,NA3E0220A,11.66.21.202,TGOSS,10.247.171.11
A3E0222A,1581568,NA3E0222A,11.34.221.234,TGOSS,10.247.171.11
A3E0229A,1576856,NA3E0229A,11.34.12.234,TGOSS,10.247.171.11
A3E0231B,1574631,NA3E0231B,11.34.214.170,TGOSS,10.247.171.11
A3E0232B,1575030,NA3E0232B,11.34.170.42,TGOSS,10.247.171.11
A3E0235A,1581571,NA3E0235A,11.66.19.10,TGOSS,10.247.171.11
A3E0236A,1579743,NA3E0236A,11.247.79.74,TGOSS,10.247.171.11
A3E0238A,1587531,NA3E0238A,11.34.56.74,TGOSS,10.247.171.11
A3E0240C,1580896,NA3E0240C,11.247.45.138,TGOSS,10.247.171.11
A3E0241A,1581574,NA3E0241A,11.247.17.138,TGOSS,10.247.171.11
A3E0242B,1581577,NA3E0242B,11.34.77.10,TGOSS,10.247.171.11
A3E0243B,1574466,NA3E0243B,11.34.60.234,TGOSS,10.247.171.11
A3E0244C,1574469,NA3E0244C,11.247.74.170,TGOSS,10.247.171.11
A3E0245A,1579744,NA3E0245A,11.34.48.42,TGOSS,10.247.171.11
A3E0246A,1575285,NA3E0246A,11.34.88.202,TGOSS,10.247.171.11
A3E0251A,1576037,NA3E0251A,11.34.102.234,TGOSS,10.247.171.11
A3E0252B,1581580,NA3E0252B,11.34.20.234,TGOSS,10.247.171.11
A3E0253C,1579745,NA3E0253C,11.34.220.202,TGOSS,10.247.171.11
A3E0254B,1581583,NA3E0254B,11.66.246.234,TGOSS,10.247.171.11
A3E0255C,1581586,NA3E0255C,11.66.49.234,TGOSS,10.247.171.11
A3E0259A,1581589,NA3E0259A,11.66.68.170,TGOSS,10.247.171.11
A3E0260A,1579746,NA3E0260A,11.66.40.202,TGOSS,10.247.171.11
A3E0262A,1581592,NA3E0262A,11.66.17.42,TGOSS,10.247.171.11
A3E0265A,1598367,NA3E0265A,11.34.13.42,TGOSS,10.247.171.11
A3E0266A,1598847,NA3E0266A,11.34.17.234,TGOSS,10.247.171.11
A3E0267A,1595776,NA3E0267A,11.66.34.74,TGOSS,10.247.171.11
A3E0268A,1595307,NA3E0268A,11.66.248.202,TGOSS,10.247.171.11
A3E0269A,1599602,NA3E0269A,11.34.28.74,TGOSS,10.247.171.11
A3E0270A,1599062,NA3E0270A,11.34.3.202,TGOSS,10.247.171.11
A3E0273A,1596881,NA3E0273A,11.247.132.106,TGOSS,10.247.171.11
A3E0274A,1598944,NA3E0274A,11.34.34.74,TGOSS,10.247.171.11
A3E0275A,1596882,NA3E0275A,11.34.9.10,TGOSS,10.247.171.11
A3E0300A,1596977,NA3E0300A,11.34.9.106,TGOSS,10.247.171.11
A3E0301A,1599159,NA3E0301A,11.247.149.106,TGOSS,10.247.171.11
A3E0302A,1618006,NA3E0302A,11.66.67.234,TGOSS,10.247.171.11
A3E0306A,1598919,NA3E0306A,11.247.141.42,TGOSS,10.247.171.11
A3E0307A,1618241,NA3E0307A,11.34.51.202,TGOSS,10.247.171.11
A3E0308A,1598943,NA3E0308A,11.34.20.42,TGOSS,10.247.171.11
A3E0309A,1598917,NA3E0309A,11.247.140.170,TGOSS,10.247.171.11
A3E0310A,1598941,NA3E0310A,11.34.19.202,TGOSS,10.247.171.11
A3E0311A,1598740,NA3E0311A,11.34.14.170,TGOSS,10.247.171.11
A3E0312A,1596886,NA3E0312A,11.34.9.42,TGOSS,10.247.171.11
A3E0313A,1599444,NA3E0313A,11.34.24.234,TGOSS,10.247.171.11
A3E0314A,1598942,NA3E0314A,11.34.20.10,TGOSS,10.247.171.11
A3E0315A,1581595,NA3E0315A,11.66.20.170,TGOSS,10.247.171.11
A3E0316C,1581598,NA3E0316C,11.66.96.170,TGOSS,10.247.171.11
A3E0321C,1576172,NA3E0321C,11.34.221.10,TGOSS,10.247.171.11
A3E0322A,1576169,NA3E0322A,11.34.148.202,TGOSS,10.247.171.11
A3E0335A,1618158,NA3E0335A,11.34.51.74,TGOSS,10.247.171.11
A3E0336A,1599509,NA3E0336A,11.34.26.138,TGOSS,10.247.171.11
A3E0339A,1579748,NA3E0339A,11.66.27.74,TGOSS,10.247.171.11
A3E0341A,1581622,NA3E0341A,11.66.248.74,TGOSS,10.247.171.11
A3E0343A,1587050,NA3E0343A,11.34.55.202,TGOSS,10.247.171.11
A3E0347B,1587902,NA3E0347B,11.66.110.74,TGOSS,10.247.171.11
A3E0348A,1581625,NA3E0348A,11.66.23.234,TGOSS,10.247.171.11
A3E0356A,1581628,NA3E0356A,11.34.27.106,TGOSS,10.247.171.11
A3E0357A,1591394,NA3E0357A,11.247.34.10,TGOSS,10.247.171.11
A3E0358A,1581631,NA3E0358A,11.34.8.138,TGOSS,10.247.171.11
A3E0362A,1575288,NA3E0362A,11.247.20.138,TGOSS,10.247.171.11
A3E0363A,1588255,NA3E0363A,11.247.54.10,TGOSS,10.247.171.11
A3E0367A,1587903,NA3E0367A,11.247.98.74,TGOSS,10.247.171.11
A3E0368B,1588639,NA3E0368B,11.247.120.74,TGOSS,10.247.171.11
A3E0369J,1603251,NA3E0369J,11.66.50.74,TGOSS,10.247.171.11
A3E0376A,1599004,NA3E0376A,11.34.22.42,TGOSS,10.247.171.11
A3E0377A,1599587,NA3E0377A,11.247.214.42,TGOSS,10.247.171.11
A3E0379A,1599066,NA3E0379A,11.34.39.74,TGOSS,10.247.171.11
A3E0380A,1599000,NA3E0380A,11.247.153.74,TGOSS,10.247.171.11
A3E0381A,1598920,NA3E0381A,11.247.140.234,TGOSS,10.247.171.11
A3E0382A,1598330,NA3E0382A,11.34.12.170,TGOSS,10.247.171.11
A3E0383A,1599017,NA3E0383A,11.34.220.10,TGOSS,10.247.171.11
A3E0385A,1598845,NA3E0385A,11.247.139.234,TGOSS,10.247.171.11
A3E0386A,1599424,NA3E0386A,11.34.23.234,TGOSS,10.247.171.11
A3E0388A,1598940,NA3E0388A,11.34.19.170,TGOSS,10.247.171.11
A3E0389A,1598999,NA3E0389A,11.247.148.170,TGOSS,10.247.171.11
A3E0391A,1598922,NA3E0391A,11.34.19.106,TGOSS,10.247.171.11
A3E0392A,1603257,NA3E0392A,11.66.31.106,TGOSS,10.247.171.11
A3E0398A,1618313,NA3E0398A,11.66.36.74,TGOSS,10.247.171.11
A3E0426A,1612841,NA3E0426A,11.66.43.42,TGOSS,10.247.171.11
A3E0430A,1598265,NA3E0430A,11.247.134.170,TGOSS,10.247.171.11
A3E0439A,1594864,NA3E0439A,11.66.217.10,TGOSS,10.247.171.11
A3E0440A,1598947,NA3E0440A,11.34.20.74,TGOSS,10.247.171.11
A3E0447A,1617987,NA3E0447A,11.66.211.234,TGOSS,10.247.171.11
A3E0448A,1104486,NA3E0448A,11.66.67.74,TGOSS,10.247.171.11
A3E0454A,1619055,NA3E0454A,11.66.10.170,TGOSS,10.247.171.11
A3F0001A,1575291,NA3F0001A,11.34.208.234,TGOSS,10.247.171.11
A3F0002A,1576170,NA3F0002A,11.34.116.234,TGOSS,10.247.171.11
A3F0003A,1581637,NA3F0003A,11.247.217.74,TGOSS,10.247.171.11
A3F0004A,1575294,NA3F0004A,11.34.127.10,TGOSS,10.247.171.11
A3F0005A,1573904,NA3F0005A,11.247.44.10,TGOSS,10.247.171.11
A3F0006A,1579749,NA3F0006A,11.247.220.74,TGOSS,10.247.171.11
A3F0007A,1579750,NA3F0007A,11.247.18.42,TGOSS,10.247.171.11
A3F0008A,1574472,NA3F0008A,11.34.245.74,TGOSS,10.247.171.11
A3F0009A,1576203,NA3F0009A,11.34.54.138,TGOSS,10.247.171.11
A3F0010A,1579684,NA3F0010A,11.247.31.42,TGOSS,10.247.171.11
A3F0013A,1576859,NA3F0013A,11.247.249.202,TGOSS,10.247.171.11
A3F0015A,1576191,NA3F0015A,11.247.222.234,TGOSS,10.247.171.11
A3F0016A,1573907,NA3F0016A,11.247.248.74,TGOSS,10.247.171.11
A3F0020A,1577477,NA3F0020A,11.247.196.170,TGOSS,10.247.171.11
A3F0021A,1574478,NA3F0021A,11.34.215.234,TGOSS,10.247.171.11
A3F0022A,1574481,NA3F0022A,11.34.242.10,TGOSS,10.247.171.11
A3F0025A,1574484,NA3F0025A,11.34.96.10,TGOSS,10.247.171.11
A3F0026A,1575240,NA3F0026A,11.66.140.138,TGOSS,10.247.171.11
A3F0029A,1582025,NA3F0029A,11.66.240.234,TGOSS,10.247.171.11
A3F0030A,1582028,NA3F0030A,11.66.119.10,TGOSS,10.247.171.11
A3F0031A,1574487,NA3F0031A,11.34.48.202,TGOSS,10.247.171.11
A3F0032A,1582030,NA3F0032A,11.247.38.234,TGOSS,10.247.171.11
A3F0034A,1582036,NA3F0034A,11.34.202.202,TGOSS,10.247.171.11
A3F0035A,1575209,NA3F0035A,11.34.212.10,TGOSS,10.247.171.11
A3F0036A,1582039,NA3F0036A,11.34.206.202,TGOSS,10.247.171.11
A3F0038A,1581860,NA3F0038A,11.247.156.74,TGOSS,10.247.171.11
A3F0042A,1585755,NA3F0042A,11.34.204.170,TGOSS,10.247.171.11
A3F0043A,1582048,NA3F0043A,11.34.94.42,TGOSS,10.247.171.11
A3F0045A,1580899,NA3F0045A,11.66.33.106,TGOSS,10.247.171.11
A3F0046F,1576173,NA3F0046F,11.34.246.74,TGOSS,10.247.171.11
A3F0047A,1583988,NA3F0047A,11.34.105.202,TGOSS,10.247.171.11
A3F0048A,1578608,NA3F0048A,11.34.140.234,TGOSS,10.247.171.11
A3F0049A,1576862,NA3F0049A,11.34.242.170,TGOSS,10.247.171.11
A3F0052A,1580191,NA3F0052A,11.66.240.106,TGOSS,10.247.171.11
A3F0053A,1574490,NA3F0053A,11.247.240.170,TGOSS,10.247.171.11
A3F0055A,1619623,NA3F0055A,11.66.249.170,TGOSS,10.247.171.11
A3F0056B,1582059,NA3F0056B,11.66.245.234,TGOSS,10.247.171.11
A3F0058A,1585756,NA3F0058A,11.247.17.106,TGOSS,10.247.171.11
A3F0060A,1580193,NA3F0060A,11.66.212.106,TGOSS,10.247.171.11
A3F0061B,1580196,NA3F0061B,11.247.35.106,TGOSS,10.247.171.11
A3F0062A,1582062,NA3F0062A,11.247.145.74,TGOSS,10.247.171.11
A3F0063A,1585757,NA3F0063A,11.66.247.202,TGOSS,10.247.171.11
A3F0064A,1582065,NA3F0064A,11.196.2.202,TGOSS,10.247.171.11
A3F0065A,1582068,NA3F0065A,11.247.36.171,TGOSS,10.247.171.11
A3F0071A,1574267,NA3F0071A,11.34.190.74,TGOSS,10.247.171.11
A3F0074A,1582082,NA3F0074A,11.34.69.10,TGOSS,10.247.171.11
A3F0075C,1573913,NA3F0075C,11.34.221.138,TGOSS,10.247.171.11
A3F0076A,1574493,NA3F0076A,11.247.201.138,TGOSS,10.247.171.11
A3F0077D,1579685,NA3F0077D,11.34.216.170,TGOSS,10.247.171.11
A3F0082A,1582097,NA3F0082A,11.66.28.106,TGOSS,10.247.171.11
A3F0084A,1582103,NA3F0084A,11.247.43.235,TGOSS,10.247.171.11
A3F0086A,1575300,NA3F0086A,11.34.213.138,TGOSS,10.247.171.11
A3F0087A,1580217,NA3F0087A,11.34.218.138,TGOSS,10.247.171.11
A3F0089B,1582969,NA3F0089B,11.247.9.171,TGOSS,10.247.171.11
A3F0090E,1576865,NA3F0090E,11.247.109.74,TGOSS,10.247.171.11
A3F0094B,1580218,NA3F0094B,11.34.239.42,TGOSS,10.247.171.11
A3F0095A,1580902,NA3F0095A,11.66.45.10,TGOSS,10.247.171.11
A3F0097A,1582972,NA3F0097A,11.34.218.74,TGOSS,10.247.171.11
A3F0099A,1575303,NA3F0099A,11.66.131.138,TGOSS,10.247.171.11
A3F0100A,1573916,NA3F0100A,11.34.44.138,TGOSS,10.247.171.11
A3F0102A,1574270,NA3F0102A,11.34.247.202,TGOSS,10.247.171.11
A3F0103A,1576868,NA3F0103A,11.34.46.74,TGOSS,10.247.171.11
A3F0105E,1581857,NA3F0105E,11.247.39.74,TGOSS,10.247.171.11
A3F0106A,1579687,NA3F0106A,11.66.147.42,TGOSS,10.247.171.11
A3F0107A,1588474,NA3F0107A,11.247.118.170,TGOSS,10.247.171.11
A3F0110D,1582981,NA3F0110D,11.34.98.202,TGOSS,10.247.171.11
A3F0111B,1576871,NA3F0111B,11.66.206.106,TGOSS,10.247.171.11
A3F0112D,1582984,NA3F0112D,11.66.245.74,TGOSS,10.247.171.11
A3F0114A,1582990,NA3F0114A,11.66.26.170,TGOSS,10.247.171.11
A3F0116A,1582996,NA3F0116A,11.34.223.234,TGOSS,10.247.171.11
A3F0117C,1579688,NA3F0117C,11.34.92.74,TGOSS,10.247.171.11
A3F0118A,1576874,NA3F0118A,11.34.211.42,TGOSS,10.247.171.11
A3F0119E,1587926,NA3F0119E,11.66.56.170,TGOSS,10.247.171.11
A3F0120B,1573919,NA3F0120B,11.34.48.170,TGOSS,10.247.171.11
A3F0121A,1578611,NA3F0121A,11.34.45.202,TGOSS,10.247.171.11
A3F0122A,1576877,NA3F0122A,11.66.242.170,TGOSS,10.247.171.11
A3F0123B,1585758,NA3F0123B,11.247.106.202,TGOSS,10.247.171.11
A3F0124A,1574496,NA3F0124A,11.34.240.138,TGOSS,10.247.171.11
A3F0125B,1579689,NA3F0125B,11.34.224.10,TGOSS,10.247.171.11
A3F0126B,1582999,NA3F0126B,11.66.26.138,TGOSS,10.247.171.11
A3F0128A,1579690,NA3F0128A,11.34.80.202,TGOSS,10.247.171.11
A3F0132C,1583008,NA3F0132C,11.66.111.74,TGOSS,10.247.171.11
A3F0138C,1583014,NA3F0138C,11.247.241.138,TGOSS,10.247.171.11
A3F0139C,1579691,NA3F0139C,11.247.170.202,TGOSS,10.247.171.11
A3F0144A,1579693,NA3F0144A,11.247.38.10,TGOSS,10.247.171.11
A3F0146A,1583020,NA3F0146A,11.66.34.42,TGOSS,10.247.171.11
A3F0148A,1583023,NA3F0148A,11.247.114.10,TGOSS,10.247.171.11
A3F0149C,1583026,NA3F0149C,11.34.100.138,TGOSS,10.247.171.11
A3F0153A,1583038,NA3F0153A,11.34.145.170,TGOSS,10.247.171.11
A3F0158A,1583044,NA3F0158A,11.34.223.170,TGOSS,10.247.171.11
A3F0159A,1583047,NA3F0159A,11.66.207.202,TGOSS,10.247.171.11
A3F0160A,1580219,NA3F0160A,11.34.131.42,TGOSS,10.247.171.11
A3F0161A,1576171,NA3F0161A,11.247.113.202,TGOSS,10.247.171.11
A3F0162A,1583050,NA3F0162A,11.66.212.74,TGOSS,10.247.171.11
A3F0163A,1579694,NA3F0163A,11.34.224.42,TGOSS,10.247.171.11
A3F0164A,1583053,NA3F0164A,11.247.172.106,TGOSS,10.247.171.11
A3F0165D,1574499,NA3F0165D,11.247.222.42,TGOSS,10.247.171.11
A3F0166C,1583056,NA3F0166C,11.34.67.106,TGOSS,10.247.171.11
A3F0167B,1586939,NA3F0167B,11.247.115.74,TGOSS,10.247.171.11
A3F0168A,1576889,NA3F0168A,11.34.112.202,TGOSS,10.247.171.11
A3F0169A,1583059,NA3F0169A,11.247.240.74,TGOSS,10.247.171.11
A3F0170A,1583062,NA3F0170A,11.34.67.42,TGOSS,10.247.171.11
A3F0171A,1575243,NA3F0171A,11.247.244.106,TGOSS,10.247.171.11
A3F0172A,1575309,NA3F0172A,11.34.70.106,TGOSS,10.247.171.11
A3F0173A,1576892,NA3F0173A,11.247.1.138,TGOSS,10.247.171.11
A3F0177A,1583068,NA3F0177A,11.247.29.138,TGOSS,10.247.171.11
A3F0179D,1575246,NA3F0179D,11.247.88.234,TGOSS,10.247.171.11
A3F0183A,1579695,NA3F0183A,11.34.11.106,TGOSS,10.247.171.11
A3F0184C,1583074,NA3F0184C,11.247.144.138,TGOSS,10.247.171.11
A3F0185A,1590850,NA3F0185A,11.247.39.107,TGOSS,10.247.171.11
A3F0186A,1576898,NA3F0186A,11.34.0.42,TGOSS,10.247.171.11
A3F0187B,1583077,NA3F0187B,11.34.14.106,TGOSS,10.247.171.11
A3F0188A,1575312,NA3F0188A,11.247.198.138,TGOSS,10.247.171.11
A3F0190A,1580192,NA3F0190A,11.34.197.74,TGOSS,10.247.171.11
A3F0191A,1574502,NA3F0191A,11.247.83.42,TGOSS,10.247.171.11
A3F0196B,1575249,NA3F0196B,11.34.87.234,TGOSS,10.247.171.11
A3F0199B,1583083,NA3F0199B,11.247.28.234,TGOSS,10.247.171.11
A3F0200C,1575321,NA3F0200C,11.247.29.74,TGOSS,10.247.171.11
A3F0201C,1573925,NA3F0201C,11.34.96.74,TGOSS,10.247.171.11
A3F0202B,1585759,NA3F0202B,11.34.95.74,TGOSS,10.247.171.11
A3F0206B,1575324,NA3F0206B,11.247.32.10,TGOSS,10.247.171.11
A3F0207A,1583086,NA3F0207A,11.34.79.234,TGOSS,10.247.171.11
A3F0208B,1587517,NA3F0208B,11.34.55.10,TGOSS,10.247.171.11
A3F0210B,1575329,NA3F0210B,11.247.172.10,TGOSS,10.247.171.11
A3F0211A,1583106,NA3F0211A,11.34.240.74,TGOSS,10.247.171.11
A3F0212B,1583109,NA3F0212B,11.247.18.202,TGOSS,10.247.171.11
A3F0213B,1583112,NA3F0213B,11.247.1.42,TGOSS,10.247.171.11
A3F0214E,1579704,NA3F0214E,11.247.104.10,TGOSS,10.247.171.11
A3F0215B,1573928,NA3F0215B,11.34.57.138,TGOSS,10.247.171.11
A3F0218A,1581859,NA3F0218A,11.34.100.74,TGOSS,10.247.171.11
A3F0222A,1583127,NA3F0222A,11.34.46.138,TGOSS,10.247.171.11
A3F0223A,1583130,NA3F0223A,11.247.138.74,TGOSS,10.247.171.11
A3F0225C,1583133,NA3F0225C,11.34.46.202,TGOSS,10.247.171.11
A3F0226A,1575332,NA3F0226A,11.247.244.42,TGOSS,10.247.171.11
A3F0227A,1580220,NA3F0227A,11.66.120.202,TGOSS,10.247.171.11
A3F0228C,1575335,NA3F0228C,11.34.78.170,TGOSS,10.247.171.11
A3F0229A,1579707,NA3F0229A,11.34.217.138,TGOSS,10.247.171.11
A3F0230B,1583136,NA3F0230B,11.247.90.10,TGOSS,10.247.171.11
A3F0235A,1578617,NA3F0235A,11.247.248.202,TGOSS,10.247.171.11
A3F0237C,1583145,NA3F0237C,11.34.203.10,TGOSS,10.247.171.11
A3F0238A,1583148,NA3F0238A,11.247.191.74,TGOSS,10.247.171.11
A3F0239A,1583151,NA3F0239A,11.34.111.42,TGOSS,10.247.171.11
A3F0242A,1583157,NA3F0242A,11.34.78.42,TGOSS,10.247.171.11
A3F0243B,1575252,NA3F0243B,11.247.65.74,TGOSS,10.247.171.11
